시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201303,7,32700,12,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201303,8,30000,3,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201303,24,32500,13,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201303,29,39500,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201303,30,32000,4,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201304,3,33500,7,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201304,4,32000,8,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201304,6,32800,8,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201304,9,30300,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201304,19,33000,12,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201304,22,32500,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201304,23,40000,14,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201304,23,38700,16,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201304,25,39500,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201304,29,30000,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201305,1,31700,9,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201305,5,32000,6,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201305,6,31600,6,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201305,13,33000,13,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201305,17,31500,3,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201305,29,31600,3,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201306,4,31000,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201306,10,31000,15,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201306,10,40000,18,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201306,11,32000,3,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201306,15,32600,20,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201306,28,33000,7,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201307,6,32500,7,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201307,10,31500,15,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201307,30,31800,9,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201308,7,40200,20,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201308,8,32900,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201308,9,32500,4,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201308,10,32300,22,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201308,19,32000,3,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201308,28,31600,14,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201309,2,31900,7,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201309,7,29300,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201309,7,38900,20,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201309,9,32300,5,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201309,9,34000,8,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201309,9,40600,5,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201309,17,34500,15,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201309,23,33500,24,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201309,25,41250,15,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201310,7,32500,12,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201310,11,33200,9,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201310,26,32500,7,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201311,15,28600,2,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201311,16,41000,8,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201311,17,41000,5,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,114.7008,201311,19,41500,15,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201311,26,32000,6,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,6,30000,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,7,32800,5,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,7,31000,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,9,33400,6,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.9146,201312,16,33500,16,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,16,34500,11,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,20,30500,1,2005,신송로118번길 6,
인천광역시 연수구 송도동,02월 07일,2,7,송도풍림아이원1단지,84.7167,201312,28,33700,9,2005,신송로118번길 6,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201301,5,30850,20,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201301,21,30700,2,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201301,30,30500,3,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201302,4,32000,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201302,5,31250,5,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201302,25,32700,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201303,1,32500,11,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201303,2,31500,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201303,7,29850,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201303,26,32800,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201304,2,30800,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201304,18,31600,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201304,20,32000,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201304,23,33100,11,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201305,1,33000,16,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201305,1,31000,15,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201305,8,31700,5,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201305,8,33000,9,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201305,24,31800,20,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,8,33300,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,15,32000,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,21,32300,3,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,25,32000,9,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,27,33500,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,28,31200,3,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201306,29,31500,18,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201307,4,32800,9,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201307,10,32000,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201307,20,32300,15,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201307,27,35500,10,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201308,3,31300,20,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201308,28,31500,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201308,29,32700,22,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201309,1,32600,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201309,6,30300,2,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201309,11,32800,18,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201309,11,34600,13,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.96,201309,27,33000,8,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201310,4,33000,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201310,7,30300,1,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201310,12,34200,16,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201310,21,31100,4,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201310,26,31300,3,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,2,33500,13,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,2,33200,9,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,3,32500,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,7,32000,20,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,9,30900,2,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.96,201311,11,35500,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,20,31800,4,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.96,201311,25,32500,12,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,26,31000,3,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201311,29,32000,15,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,5,34000,19,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,7,32000,5,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,11,32600,6,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,12,32500,11,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,18,33400,6,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,20,33000,17,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,28,34000,19,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.96,201312,28,32000,5,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 10일,3,10,송도풍림아이원2단지,84.94,201312,30,33000,11,2005,해돋이로120번길 16,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201301,16,31500,9,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201301,26,32300,14,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201301,29,30000,20,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201303,11,31000,7,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201303,14,31700,6,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201303,15,30400,15,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201304,5,31500,12,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201304,24,31250,3,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,1,32500,11,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,4,31600,12,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,6,33000,14,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,20,31850,16,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,23,31400,6,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,25,32000,11,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201305,30,31500,8,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201307,15,32000,6,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201308,20,31380,10,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201308,24,31800,13,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201308,26,32700,10,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201308,31,32000,19,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201309,6,31000,4,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201309,6,31500,7,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201309,16,32000,18,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201309,27,32300,8,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,3,32500,4,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,5,31900,5,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,10,33000,7,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,12,32000,5,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,12,33100,14,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201310,20,31100,6,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201311,9,33600,9,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201311,20,32000,5,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201311,23,32000,12,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201311,30,32200,11,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201312,19,32800,18,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201312,20,34800,12,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,03월 13일,3,13,송도풍림아이원3단지,84.94,201312,21,31750,15,2005,해돋이로84번길 29,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201301,12,31800,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201302,2,32900,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201302,14,33000,6,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201302,14,33800,9,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201302,18,32800,13,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201302,23,30850,4,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201303,6,30500,15,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201303,8,32800,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201303,9,30500,2,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201303,12,31000,13,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201303,16,32900,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201303,19,36700,1,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,8,33000,8,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,10,32400,13,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,12,31700,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,13,35000,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,19,30500,3,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,22,30000,1,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,23,32500,6,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,29,31300,6,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201304,30,33000,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201305,1,30500,2,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201305,2,32500,13,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201305,4,32000,15,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201305,22,34000,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201306,7,30700,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201306,14,40000,1,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201306,24,33000,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201306,26,32500,6,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,5,32200,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,8,32000,9,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,10,32900,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,17,33000,13,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,26,31900,4,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201308,26,33000,14,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201308,30,41000,4,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201309,4,32000,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201309,21,32500,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201309,24,41100,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,12,29000,1,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,13,34000,8,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,16,30700,2,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,24,33500,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,29,34000,10,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201310,30,33700,8,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201311,18,41500,8,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201311,23,33500,6,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201311,27,40500,8,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201311,29,41500,3,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201312,6,31900,12,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,114.8862,201312,8,44000,7,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201312,14,33000,14,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201312,14,30000,1,2005,신송로82번길 6,
인천광역시 연수구 송도동,02월 09일,2,9,송도풍림아이원4단지,84.7159,201312,25,32200,4,2005,신송로82번길 6,
인천광역시 연수구 송도동,3-40,3,40,송도풍림아이원6단지,130.5791,201303,18,42000,3,2005,해돋이로84번길 10,
인천광역시 연수구 송도동,3-40,3,40,송도풍림아이원6단지,189.7385,201303,19,70000,8,2005,해돋이로84번길 10,
